X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1745467,5920537,423852,,513301,0,0,0,0,1,South,2017/2018,LINCOLN ROAD,LINCOLN ON WBD,,Serious Crash,No,2017,0,South,0,0,1,Flat,0,,0,,0,Bright sun,230301,0,0,1,7,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755785,5918005,423874,,517500,0,,0,0,,North,2015/2016,NEW NORTH ROAD,STORMONT PLACE,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Dark,530900,1,0,1,3,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Heavy rain,Null
1757180,5919858,423898,,514103,0,,0,1,,Null,2015/2016,MAYORAL DRIVE,QUEEN ST,,Serious Crash,No,2016,,West,,0,,Flat,,,,,,Bright sun,436100,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1765553,5904892,423904,,524603,0,,0,1,,Null,2016/2017,PUHINUI ROAD,RANFURLY ROAD,,Serious Crash,No,2016,,West,,0,,Flat,,,,,,Bright sun,673402,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1752504,5918021,423959,,515003,0,,0,1,,East,2015/2016,SH 16,CARRINGTON OBR,,Serious Crash,Yes,2016,,West,,0,,Flat,,,,,,Dark,390702,0,0,1,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1767395,5904985,423968,,524603,0,,0,3,,North,2016/2017,GREAT SOUTH ROAD,TE IRIRANGI DRIVE,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Overcast,780304,2,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Strong wind
1757492,5926931,423969,,507900,0,,0,1,,South,2015/2016,BARRYS POINT ROAD,PUPUKE ROAD,,Serious Crash,No,2016,,North,,0,,Flat,,,,,,Bright sun,304200,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1758963,5912867,423977,,519820,0,,0,1,,South,2015/2016,ONEHUNGA MALL,TRAFALGAR ST,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,599400,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1758833,5919461,423991,,515902,1,,0,1,,North,2014/2015,PARNELL ROAD,BIRDWOOD CRESCENT N,,Serious Crash,No,2015,,North,,0,,Hill Road,,,,,,Bright sun,452000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1750112,5914192,424149,,511303,0,,0,1,,West,2015/2016,GREAT NORTH ROAD,VERONICA ST,,Serious Crash,No,2016,,East,,0,,Flat,,,,,,Twilight,266000,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1737759,5912807,424207,,513020,0,0,0,0,1,South,2015/2016,SCENIC DRIVE,TAWARI ROAD,,Serious Crash,No,2016,0,North,0,0,0,Null,0,,0,,0,Bright sun,281800,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1755096,5918271,424245,,517500,0,,0,2,,West,2016/2017,SH 16,BOND OBR,,Serious Crash,Yes,2016,,West,,0,,Flat,,,,,,Overcast,529900,0,0,1,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1750245,5945708,424297,,506001,0,,0,1,,Null,2015/2016,FOUNDRY ROAD,FORGE ROAD,,Serious Crash,No,2015,,East,,0,,Flat,,,,,,Bright sun,175701,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1759579,5923899,424329,,509300,0,,0,0,,West,2015/2016,NGATARINGA ROAD,WESLEY ST,,Serious Crash,No,2015,,West,,0,,Hill Road,,,,,,Bright sun,339700,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1746121,5921790,424347,,512201,0,0,0,2,0,West,2015/2016,TAIKATA ROAD,RAPAKI PLACE,,Serious Crash,No,2015,0,East,0,0,0,Flat,0,,0,,0,Bright sun,247100,0,0,0,2,0,0,0,0,1,1,0,0,Auckland Region,Nil,2-way,Sealed,0,0,2,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1752329,5935826,424348,,506300,0,0,0,1,1,West,2015/2016,LONELY TRACK ROAD,KEWA ROAD,,Serious Crash,No,2015,0,West,0,0,0,Flat,0,,0,,0,Overcast,176101,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1756936,5920014,424404,,514102,1,,0,1,,South,2015/2016,VINCENT ST,COOK ST,,Serious Crash,No,2015,,North,,0,,Hill Road,,,,,,Bright sun,434902,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1765609,5920131,424412,,516700,1,0,0,0,0,East,2015/2016,TAMAKI DRIVE,ST HELIERS BAY ROAD,,Serious Crash,No,2015,0,East,0,0,0,Flat,0,,0,,0,Bright sun,509300,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Give way,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1782153,5899076,424501,,525201,0,,0,0,,South,2015/2016,MONUMENT ROAD,MUNROS ROAD,,Serious Crash,No,2016,,West,,0,,Flat,,,,,,Bright sun,764000,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1743703,5906646,424554,,512802,0,,0,1,,South,2016/2017,HUIA ROAD,ARMOUR ROAD,,Serious Crash,No,2017,,North,,0,,Hill Road,,,,,,Dark,302900,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,70,,None,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1765530,5907021,424578,,522301,0,,0,1,,North,2016/2017,GREAT SOUTH ROAD,EAST TAMAKI ROAD,,Serious Crash,No,2016,,North,,0,,Flat,,,,,,Dark,666200,0,0,0,5,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1759963,5924123,424582,,509300,1,,0,0,,Null,2015/2016,LAKE ROAD,HANLON CRESCENT,,Serious Crash,No,2015,,South,,0,,Hill Road,,,,,,Bright sun,340400,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1752291,5926589,424595,,510220,0,,0,1,,South,2015/2016,SALISBURY ROAD,ESKDALE ROAD,,Serious Crash,No,2016,,South,,0,,Hill Road,,,,,,Bright sun,348900,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1759854,5911800,424598,,520000,1,,0,1,,Null,2015/2016,NEILSON ST,ALFRED ST,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,607700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1755521,5934384,424724,,507200,0,0,0,1,0,North,2015/2016,BEACH ROAD,BROWNS BAY ROAD N,,Serious Crash,No,2015,0,South,0,0,0,Flat,0,,0,,0,Unknown,158000,0,0,0,1,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1754500,5916570,424731,,517702,1,,0,1,,Null,2015/2016,ST LUKES ROAD,FOWLDS AVENUE,,Serious Crash,No,2016,,Null,,0,,Flat,,,,,,Bright sun,540002,0,0,0,5,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1755179,5929979,424806,,508420,0,,0,0,,South,2016/2017,SH 1N,SUNNYNOOK OBR,,Serious Crash,Yes,2016,,North,,0,,Hill Road,,Christmas New Year,,,,Overcast,183800,0,0,1,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,Null,1,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1755826,5911909,424872,,519002,0,,0,2,,West,2017/2018,RICHARDSON ROAD,ALEX BOYD LINK,,Serious Crash,No,2017,,West,,0,,Hill Road,,,,,,Bright sun,591302,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1770068,5898576,424909,,523920,0,0,0,1,0,North,2017/2018,SH 1N,WALTER STREVENS OBR,,Serious Crash,Yes,2017,0,South,0,0,0,Flat,1,,0,,0,Bright sun,768007,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,100,0,Null,0,0,80,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1756056,5921064,424916,,515202,0,,0,4,,Null,2016/2017,SH 1N,FANSHAWE OFF SBD,,Serious Crash,Yes,2017,,South,,0,,Hill Road,,,,,,Overcast,425600,1,0,0,7,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,80,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1769371,5880846,424949,,525922,0,,0,0,,Null,2015/2016,MANUKAU ROAD,HARRIS ST,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Overcast,823200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1765502,5907061,424958,,522301,0,,0,3,,South,2015/2016,GREAT SOUTH ROAD,SHIRLEY ROAD,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,666200,2,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1757928,5918049,425062,,515700,0,,0,1,,North,2014/2015,SH 1N,GILLIES ON NBD,,Serious Crash,Yes,2015,,North,,0,,Flat,,,,,,Bright sun,443700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,80,,Null,0,0,,76,Auckland,Unknown,,,,,1,0,Open,0,,,Fine,Null
1746937,5945893,425121,,506201,0,,0,0,,North,2016/2017,YOUNG ACCESS,PINE VALLEY ROAD,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Dark,176603,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,None,1,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1755054,5919708,425187,,515302,0,,0,0,,North,2015/2016,RICHMOND ROAD,DOUGLAS ST,,Serious Crash,No,2016,,South,,0,,Hill Road,,,,,,Overcast,431800,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1743742,5888408,425195,,521151,0,0,0,0,1,South,2015/2016,CEMETERY ROAD,POLLOK WHARF ROAD,,Serious Crash,No,2016,0,East,0,0,0,Hill Road,0,,0,,0,Overcast,830200,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Null,Strong wind
1745289,5919599,425218,,513301,0,,0,1,,North,2016/2017,LINCOLN ROAD,POINSETTIA PLACE,,Serious Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,232001,0,0,0,6,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1755473,5920516,425247,,514000,0,0,0,1,0,Null,2017/2018,PONSONBY ROAD,POMPALLIER TERRACE,,Serious Crash,No,2017,0,North,0,0,0,Flat,0,,0,,1,Dark,415400,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,1-way,Sealed,0,0,1,0,40,0,On,0,0,,76,Auckland,Nil,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1771825,5907678,425268,,523116,0,,1,1,,Null,2016/2017,JEFFS ROAD,MISSION HEIGHTS DRIVE,,Serious Crash,No,2017,,East,,0,,Hill Road,,,,,,Overcast,712218,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1757926,5914628,425301,,518600,0,0,0,2,0,Null,2015/2016,PAH ROAD,PUKEHANA AVENUE,,Serious Crash,No,2015,0,South,0,0,0,Hill Road,0,,0,,0,Bright sun,565600,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1752120,5928316,425315,,508411,0,0,0,1,0,North,2014/2015,LYNN ROAD,MANUKA ROAD,,Serious Crash,No,2015,0,South,0,0,1,Hill Road,0,Queens Birthday,1,,0,Overcast,185901,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1746043,5913309,425338,,511001,0,,0,3,,North,2014/2015,ROSIER ROAD,PISCES ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,282825,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,School Patrol/warden,,,,,0,0,Urban,0,,,Fine,Null
1768480,5900869,425355,,525001,0,,0,1,,South,2014/2015,LUPTON ROAD,SELWYN ROAD,,Serious Crash,No,2015,,North,,0,,Flat,,,,,,Dark,752100,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1738185,5929207,425383,,505602,0,0,0,1,0,North,2015/2016,SH 16,JOHN MCDONALD LANE,,Serious Crash,Yes,2015,0,South,0,0,0,Flat,1,,0,,0,Overcast,214900,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Bridge,2-way,Sealed,0,0,1,0,60,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1766346,5905485,425459,,522400,0,,0,2,,Null,2015/2016,ALLENBY ROAD,AVIS AVENUE,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Overcast,671600,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,3,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Null,Null
1742054,5910391,425618,,512902,0,0,0,1,0,West,2017/2018,SCENIC DRIVE,ARATAKI VISITOR CENTRE,,Serious Crash,No,2017,0,West,0,0,0,Flat,0,,0,,0,Dark,282102,1,0,0,2,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,3,0,100,0,Off,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1748783,5937039,425721,,506300,0,,0,2,,Null,2015/2016,DAIRY FLAT HIGHWAY,POTTER ROAD,,Serious Crash,No,2015,,South,,0,,Hill Road,,,,,,Overcast,176004,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Open,0,,,Light rain,Null
1756332,5918916,425744,,515500,0,,0,1,,West,2015/2016,SH 16,UNION ON WBD,,Serious Crash,Yes,2016,,West,,0,,Flat,,,,,,Bright sun,417600,0,0,1,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1772371,5912443,425804,,523102,0,0,0,1,1,Null,2016/2017,CLYDESDALE AVENUE,SOMERVILLE ROAD,,Serious Crash,No,2016,0,East,0,0,0,Flat,0,,0,,0,Overcast,711010,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1747220,5911121,425812,,511901,0,0,0,0,0,West,2016/2017,Z DRIVEWAY,ATKINSON ROAD,,Serious Crash,No,2016,0,North,0,0,0,Null,0,,0,,0,Overcast,295002,0,0,0,,0,0,0,0,0,1,0,0,Auckland Region,Nil,Off road,Sealed,0,0,2,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,1,0,0,Null,Null
1754967,5920892,426275,,515201,0,,0,1,,Null,2017/2018,JERVOIS ROAD,HAMILTON ROAD,,Serious Crash,No,2018,,East,,0,,Flat,,,,,,Dark,423500,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1747598,5927079,426283,,513410,0,,0,0,,Null,2016/2017,ACCESS ROAD,SQUADRON ON EBD,,Serious Crash,No,2017,,North,,0,,Flat,,,,,,Overcast,221902,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Strong wind
1748425,5913452,426296,,511100,0,,0,1,,South,2017/2018,Z DRIVEWAY,NORTHALL ROAD,,Serious Crash,No,2018,,West,,0,,Null,,Easter,,,,Dark,286803,2,0,0,,,,0,,,3,,,Auckland Region,Nil,Off road,Sealed,,0,1,,10,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Null,Null
1755638,5919345,426411,,515420,0,0,0,2,1,Null,2016/2017,SCANLAN ST,MURDOCH ROAD,,Serious Crash,No,2017,0,East,0,0,0,Hill Road,0,,0,,0,Overcast,410400,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1764336,5917704,426594,,517201,0,0,0,2,0,South,2017/2018,ST JOHNS ROAD,GOWING DRIVE,,Serious Crash,No,2018,0,South,0,0,0,Flat,0,,0,,0,Bright sun,464300,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767118,5901682,426664,,524720,0,0,0,1,0,West,2017/2018,GLOUCESTER ROAD,BERKELEY ROAD,,Serious Crash,No,2017,0,West,0,0,0,Flat,0,,0,,0,Dark,778700,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758257,5927626,426676,,508010,1,,0,1,,South,2016/2017,HURSTMERE ROAD,THE PROMENADE,,Serious Crash,No,2017,,North,,0,,Flat,,,,,,Twilight,326700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Heavy rain,Null
1764133,5904315,426677,,522100,0,,0,2,,Null,2017/2018,PUHINUI ROAD,PUHINUI ON SBD,,Serious Crash,Yes,2017,,South,,0,,Flat,,,,,,Dark,659100,4,0,0,2,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,2,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1741207,5915146,426706,,513020,0,,0,2,,North,2017/2018,HENDERSON VALLEY ROAD,GUM ROAD,,Serious Crash,No,2017,,East,,0,,Hill Road,,,,,,Overcast,280000,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1765581,5904903,426714,,524603,0,0,0,1,0,East,2016/2017,PUHINUI ROAD,RANFURLY ROAD,,Serious Crash,No,2017,0,West,0,0,0,Flat,0,,0,,0,Dark,673402,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759574,5907392,426774,,524122,0,,0,0,,West,2017/2018,IDLEWILD AVENUE,ORVILLE PLACE,,Fatal Crash,No,2018,,West,,1,,Flat,,,,,,Overcast,738300,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1755854,5916724,426802,,518201,0,,0,1,,Null,2018/2019,HERBERT ROAD,DOMINION ROAD,,Serious Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,549200,0,1,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Strong wind
1755219,5920872,426806,,515202,0,,0,1,,West,2016/2017,JERVOIS ROAD,SHELLY BEACH ROAD,,Serious Crash,No,2017,,South,,0,,Flat,,,,,,Bright sun,424500,0,0,1,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1765609,5917987,426889,,516900,0,0,0,3,0,West,2018/2019,WEST TAMAKI ROAD,LINE ROAD,,Serious Crash,No,2018,0,East,0,0,0,Flat,0,,0,,0,Overcast,466003,0,0,0,2,0,0,0,0,3,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1766442,5906483,426969,,522302,0,0,0,1,0,East,2017/2018,TUI ROAD,FRASER ROAD,,Serious Crash,No,2017,0,East,0,0,0,Flat,0,,0,,0,Dark,668901,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756134,5934851,426997,,507200,0,,0,0,,South,2017/2018,MIRWILL ROAD,BEECHWOOD ROAD,,Serious Crash,No,2017,,East,,0,,Flat,,,,,,Bright sun,157800,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1755983,5920521,427050,,514000,1,,0,1,,Null,2017/2018,CASCADE ST,COLLEGE HILL,,Serious Crash,No,2018,,East,,0,,Hill Road,,,,,,Bright sun,416000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1755551,5935810,427094,,507000,0,,0,1,,West,2016/2017,CARLISLE ROAD,WOODLANDS CRESCENT,,Serious Crash,No,2017,,East,,0,,Flat,,,,,,Overcast,163300,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1763716,5913456,427170,,520402,0,0,0,1,0,North,2017/2018,MOUNT WELLINGTON HIGHWAY,HAMLIN ROAD,,Serious Crash,No,2018,0,South,0,0,0,Flat,0,,0,,0,Dark,640300,2,0,0,4,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1773135,5896434,427251,,525410,0,,0,1,,Null,2017/2018,PRICTOR ST,CLEVEDON ROAD,,Serious Crash,No,2017,,West,,0,,Hill Road,,,,,,Bright sun,793100,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1753559,5927929,427283,,508210,0,0,1,1,0,Null,2016/2017,GLENFIELD ROAD,KAIPATIKI ROAD,,Serious Crash,No,2017,0,West,0,0,0,Flat,0,,0,,0,Overcast,186500,0,0,0,2,0,0,0,0,1,2,0,0,Auckland Region,Nil,2-way,Sealed,0,0,2,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757166,5920505,427373,,514102,0,,0,1,,East,2018/2019,VICTORIA ST WEST,FEDERAL ST,,Serious Crash,No,2018,,West,,0,,Hill Road,,,,,,Bright sun,433401,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
